Gene	mTNBC1	mTNBC2	mTNBC3	mTNBC4	mTNBC5	mTNBC6	mTNBC7	HD1	HD2	HD3	HD4	HD5	HD6	HD7
ATP2A2	3.84865412522288	0.649136295026016	3.11539591883131	5.61132732880111	5.44879812593526	3.73623319307179	2.32562580793163	4.57689116700793	0.983013832183485	0.274846879557641	0	4.35910022122812	2.40986065901309	3.18984310097384
ATP2B4	128.189787401655	80.492900583226	99.6926694026018	145.627304485553	150.584966389483	203.193605192443	67.4431484300172	99.2613271844844	153.350157820624	141.271296092628	152.851250886376	96.3153572690403	141.069535500689	96.6921189982695
ATP2C1	10.6578114236941	23.3689066209366	17.1346775535722	50.2347398959337	27.9870085559402	37.6497344840311	37.9852215295499	36.3290736381254	12.0419194442477	50.0221320794907	25.8032154572137	51.0637454486722	30.2159451860871	39.6736735683621
ATP5A1	134.998944700126	225.683051904045	241.443183709426	161.659668282127	195.413714607405	259.524505641833	210.339934184038	176.782421325681	258.041130948165	281.168357787467	115.021112970291	395.017510523672	283.622062176155	243.424901643066
ATP5C1	224.406140532227	265.063987135623	292.179631530393	222.315444645834	175.35223059828	229.059834990632	148.06484310498	124.14817290509	245.26195112978	449.374648076744	197.460199642915	415.982706825769	291.222391946889	237.244580634929
ATP5EP2	17.7630190394902	20.1232251458065	16.9121492736557	16.0323637965746	13.6219953148381	21.2677889451779	12.1449347747541	11.1561722195818	22.855071598266	11.8184158209786	16.8376914424191	28.0227871364665	14.8299117477728	16.9460414739235
ATP5F1P1	0	4.11119653516477	5.78573527782957	6.41294551862984	3.96276227340746	2.29922042650572	1.80882007283571	4.00477977113194	5.1608226189633	1.09938751823057	6.56013952302043	4.35910022122812	3.70747793694321	1.59492155048692
ATP5G2	83.4861894856041	99.3178531389805	74.9920303318679	69.4735764518233	80.245936036501	81.622325140953	52.1973792446877	61.788030754607	103.462205837312	80.8049825899465	109.335658717007	125.791177812583	123.644389197056	94.1003714787282
ATP5G3	15.0985661835667	30.9421633962401	39.6100338251409	18.4372183660608	20.0614840091253	23.5670093716836	34.6259842514265	10.8701165216438	27.5243873011376	47.2736632839143	34.3313968371402	35.0803779708358	21.3179981374234	17.1454066677344
ATP6AP2	1956.30049688252	2157.51266590147	1385.23854248035	1697.02570786742	1385.72843248217	1566.05651300371	1275.21815134918	1661.12543792594	1016.19054901968	2125.39091961924	1013.10421367179	2116.23936930574	1624.80220586536	1676.26254956175
ATP6V0A2	1.48025158662419	12.549968370503	12.0165271154922	6.41294551862984	11.6406141781344	9.77168681264931	12.1449347747541	13.4446178030858	5.40657607700917	19.5141284485925	4.15475503124627	13.4924530657061	13.7176683666899	9.96825969054325
ATP6V0E1	3826.1543011062	3024.32599852621	2615.37487385888	2089.28420875695	2088.62339072782	3000.77005914328	1707.26774588936	1444.29521888894	3300.46894155605	3360.00310259216	2734.70349582978	4337.30472012198	2489.94218245106	2280.73781719629
ATP6V1E1	542.364181339102	510.870264185475	513.372741767416	395.999385775393	435.408504790645	453.23382657494	361.247208832046	455.114615419351	502.074314787715	477.683876671181	334.129773039174	570.626976578861	526.276493149088	496.419332589054
ATP7A	25.460327289936	42.4102379416997	40.500146944807	68.137546135442	62.9088510903434	27.5906451180686	48.3213362314683	66.078866223677	27.7701407591835	53.3202946341824	59.9159409769199	38.8167495890313	29.6598234955457	50.4393940341488
ATP7B	2.07235222127386	3.46206024013875	8.23354635691131	3.47367882259116	3.46741698923153	4.88584340632465	1.55041720528775	0.572111395875991	0	6.87117198894103	11.3709085065687	0	0.18537389684716	1.19619116286519
ATP8B4	20.1314215780889	12.7663471355117	25.5907521904	8.28338796156354	12.3836321043983	13.5079200057211	26.0986896223438	4.00477977113194	15.7282213149358	31.6073911491288	0.437342634868028	1.03788100505431	11.1224338108296	11.5631812410302
ATP9B	5.03285539452223	29.2111332761707	3.56045247866435	17.3683941129558	7.92552454681492	10.3464919192757	10.0777118343704	14.8748962927758	14.4994540247064	5.49693759115283	20.9924464736654	12.6621482616626	15.2006595414672	14.1549287605714
ATXN1	222.925888945602	179.810753722206	413.902600644731	370.614809764149	387.112339583491	463.580318494216	282.175931362371	259.452518029762	193.407971482101	222.900819321247	191.77474538963	238.920207363503	329.965536387945	199.564559004676
ATXN2	15.0985661835667	32.4568147513008	25.8132804703165	29.9270790869393	19.0707934407734	23.8544119249968	22.4810494766724	53.7784712123431	16.7112351471193	26.6601473170912	20.3364325213633	26.3621775283796	26.6938411459911	42.2654210879034
ATXN3	96.512403447897	91.3118388336596	78.9975393703652	50.50194595921	66.6239407216629	77.598689394568	58.1406451982907	88.6772663607786	97.3183693861651	89.6000827357911	58.3852417548818	109.185081731714	96.3944263605234	64.993053182342
ATXN7L3B	2.3684025385987	26.398209331058	14.2418099146574	21.3764850620995	33.9311519660514	25.5788272448761	59.6910624035785	38.0454078257534	2.70328803850458	9.3447939049598	19.4617472516273	8.30304804043451	6.67346028649777	24.5219188387364
AURKB	2.96050317324837	2.38016641509539	1.33516967949913	3.47367882259116	0.247672642087966	6.61025872620394	4.13444588076734	5.14900256288392	0	2.19877503646113	1.31202790460409	0.207576201010863	2.96598234955457	1.39555635667605
AVIL	62.1705666382158	47.6033283019079	15.5769795941565	32.5991397197017	59.1937614590239	37.3623319307179	26.3570924898918	60.643807962855	140.816731460284	29.6834629922253	63.4146820558641	83.0304804043451	67.4760984523664	28.7085879087645
AVL9	163.123724845985	237.583883979522	241.443183709426	179.562474521635	258.322565697749	222.736978817742	277.007874011412	240.000730569978	177.925503625211	234.444388262668	200.521598086991	120.3941965863	131.24471896779	216.311235284788
B3GALT4	26.3484782419105	32.4568147513008	29.3737329489809	21.3764850620995	17.0894123040697	20.118178731925	39.7940416023856	24.6007900226676	6.38958990919266	17.3153534121314	12.2455937763048	22.8333821111949	12.9761727793012	24.9206492263581
B3GNT2	366.214242530824	506.326310120293	551.202549353225	436.614707393382	332.129013039963	532.269528736074	799.240069325836	241.717064757606	208.644685880945	368.294818607239	78.2843316413771	120.809348988322	175.734454211108	297.652234359621
B3GNTL1	119.012227564585	77.8963554031219	70.0964081737044	65.7326915659558	64.8902322270471	83.6341430141455	44.1868903507009	117.568891852516	108.868781914321	68.4368730098527	92.716638592022	82.2001756003016	100.843399884855	71.9708349657222
B4GALT3	7.99335856777061	10.8189382504336	5.34067871799652	0.80161818982873	28.7300264822041	9.77168681264931	14.7289634502336	24.3147343247296	0.491506916091743	0.274846879557641	7.43482479275648	0.830304804043451	10.5663121202881	9.37016410911065
BAD	34.0457864923563	49.7671159519946	30.263846068647	38.2104670485028	38.8846048078107	36.2127217174651	31.266746973303	35.4709065443114	24.5753458045871	19.7889753281502	18.8057332993252	21.172772503108	23.5424848995894	31.4997006221167
BAG5	66.6113213980884	104.078185969171	58.9699941778783	69.206370388547	105.508545529474	49.7206417231862	54.5230050526193	101.549772767988	74.9548047039908	37.9288693789545	47.2330045657471	57.498607680009	73.5934370483227	98.4864057425673
BAG6	70.1639252059864	74.6506739279919	54.5194285795478	52.6395944654199	39.6276227340746	55.4686927894505	19.1218121985489	48.6294686494592	99.5301505085779	52.2209071159518	169.470271011361	64.1410461123566	76.5594193978772	59.8095581432595
BAIAP2	3.84865412522288	0.865515060034688	2.67033935899826	5.87853339207735	3.46741698923153	2.58662297981893	2.06722294038367	5.14900256288392	1.7202742063211	0.824540638672924	6.99748215788845	0.830304804043451	1.48299117477728	1.59492155048692
BAIAP2-AS1	11.5459623756687	4.54395406518211	4.22803731841391	8.81780008811603	6.93483397846305	4.31103829969822	3.87604301321938	14.3027848968998	4.91506916091743	2.19877503646113	21.4297891085334	9.34092904548882	6.30271249280345	2.79111271335211
BAK1	12.4341133276432	12.1172108404856	9.56871603641044	5.87853339207735	5.94414341011119	5.46064851295108	50.6469620393999	1.71633418762797	1.7202742063211	1.64908127734585	8.96552401479458	1.6606096080869	3.15135624640173	6.97778178338027
BANF1P1	2.96050317324837	2.59654518010406	1.33516967949913	3.20647275931492	3.46741698923153	3.44883063975858	3.35923727812346	6.2932253546359	13.0249332764312	4.6723969524799	1.31202790460409	1.24545720606518	1.8537389684716	5.38286023289335
BASP1	557.758797839993	327.813828988138	506.474365090004	406.687628306442	389.589066004371	588.600429185464	197.678193674188	211.681216474117	456.118418133137	354.827321508915	737.57835370493	352.049236914423	348.502926072662	229.668703270116
BATF	35.2299877616556	29.6438908061881	25.145695630567	27.2550184541768	28.4823538401161	71.2758332216773	14.7289634502336	21.4541773453497	38.5832929132018	51.3963664772789	19.8990898864953	22.625805910184	30.9574407734758	21.7308061253843
BAZ1A	1177.39211200088	712.535273173557	926.607757572397	798.144511006139	579.553982485841	963.373358705896	382.694646838527	457.689116700793	1977.82383035317	1350.59756614625	1427.70503152668	1158.27520164061	899.990269192964	621.421309108466
BAZ1B	2.66445285592354	8.00601430532087	17.3572058334887	15.7651577332984	14.61268588319	7.7598689394568	15.2457691853296	14.3027848968998	5.89808299310091	9.61964078451745	8.74685269736057	24.4939917192818	20.2057547563405	11.1644508534084
BBIP1	125.229284228406	112.300579039501	105.923461240264	98.0646252223813	121.111921981015	124.732708137935	88.8905864364978	91.8238790380965	144.994540247064	126.704411476073	134.701531539353	208.614082015917	129.761727793012	99.2838665178107
BBS10	31.6773839537576	29.2111332761707	19.8050169125704	31.5303154665967	54.9833265435285	25.5788272448761	36.6932071918101	48.0573572535832	25.3126061787247	35.4552474629357	34.9874107894423	73.4819751578454	27.4353367333797	31.4997006221167
BBS9	10.953861741019	4.97671159519946	7.1209049573287	3.74088488586741	14.1173405990141	1.14961021325286	11.1113233045622	1.14422279175198	6.8810968252844	1.37423439778821	0.656013952302043	14.3227578697495	10.5663121202881	12.5600072100845
BCAP29	23.3879750686621	16.0120286106417	16.4670927138226	34.4695821626354	11.6406141781344	30.752073204514	20.4138265362887	6.86533675051189	20.3975370178073	29.9583098717829	26.4592294095157	37.3637161819553	35.9625359883491	19.5377889934648
BCAP31	687.724887145597	947.522611972975	522.05134468416	770.889492551962	677.384676110588	839.215455674587	320.161152891921	744.030870336726	369.121693984899	473.286326598258	433.406551154216	406.226625378258	644.545039337577	747.420111596933
BCAS3	25.460327289936	48.2524645969339	21.5852431519026	56.1132732880111	32.6927887556115	26.1536323515026	36.6932071918101	68.6533675051189	22.1178112241284	39.852797535858	13.5576216809089	36.5334113779118	47.4557175928731	41.268595118849
BCCIP	18.6511699914647	8.00601430532087	11.3489422757426	6.68015158190608	10.6499236097825	9.48428425933609	12.403337642302	9.15378233401585	16.9569886051651	17.3153534121314	16.4003488075511	41.5152402021725	34.664918710419	23.7244580634929
BCDIN3D	5.03285539452223	5.4094691252168	11.3489422757426	6.94735764518233	6.93483397846305	5.17324595963787	1.03361147019184	9.15378233401585	8.35561757355963	15.3914252552279	4.5920976661143	3.94394781920639	6.85883418334493	7.376512171002
BCL10	559.535099743942	443.360089502769	544.526700955729	471.885907745846	476.274490735159	529.682905756255	286.310377243138	331.538553910137	199.797561391293	308.653045743231	221.076701925788	282.926361977806	438.409266043534	392.948797001215
BCL2L11	56.8416609263688	26.1818305660493	27.1484501498157	44.3562065038564	65.3855775112231	81.622325140953	29.4579269004673	40.0477977113194	20.8890439338991	13.7423439778821	73.4735626578288	50.2334406446288	55.9829168478424	47.4489161269858
BCL7B	42.0391450601269	27.4801031561014	30.70890262848	33.4007579095304	26.9963179875883	16.3819455388532	33.5923727812346	31.4661267731795	17.202742063211	29.4086161126676	25.8032154572137	22.625805910184	30.5866929797815	35.6863696921448
BCLAF1	434.601865832861	235.636475094444	225.86620411527	379.699815915542	358.134640459199	279.355281820445	182.690827356407	322.956882971997	348.478403509046	335.862886819438	323.852221119775	363.673504171031	409.120190341683	399.527848396973
BCOR	9.47361015439479	21.2051189708499	10.23630087616	11.4898607208785	7.92552454681492	15.5197378789136	10.0777118343704	26.3171242102956	11.550412528156	19.7889753281502	27.7712573141198	11.2091148545866	18.1666418910217	13.1581027915171
BCR	9.47361015439479	18.1758162607285	7.1209049573287	15.4979516700221	17.0894123040697	13.5079200057211	9.56090609927447	25.7450128144196	7.61835719942201	13.7423439778821	11.3709085065687	4.77425262324984	12.2346771919126	21.5314409315734
BDP1	3.55260380789805	5.62584789022547	16.9121492736557	2.13764850620995	1.73370849461576	2.29922042650572	10.3361147019184	4.57689116700793	11.7961659862018	7.14601886849867	3.0613984440762	6.22728603032588	6.48808638965061	6.77841658956941
BECN1	891.70355578241	562.368410257539	450.619766830957	522.120647641779	542.650758814734	611.880036003834	451.171406738736	518.618980361586	728.904756564055	665.129448529492	258.032154572137	699.531797406607	664.009298506528	706.948977253327
BEND7	2.3684025385987	3.67843900514743	6.67584839749565	14.6963334801934	5.94414341011119	4.88584340632465	17.8297978608092	8.00955954226387	13.2706867344771	12.0932627005362	18.5870619818912	14.3227578697495	8.52719925496938	5.98095581432595
BET1	24.5721763379615	15.5792710806244	34.4918833870609	8.55059402483979	6.43948869428712	6.61025872620394	16.0209777879734	8.29561524020187	8.35561757355963	15.3914252552279	17.7123767121552	54.384964664846	13.3469205729955	7.77524255862373
BIK	15.6906668182164	30.7257846312314	25.5907521904	16.8339819864033	13.1266500306622	23.8544119249968	29.4579269004673	8.29561524020187	5.40657607700917	47.2736632839143	5.02944030098233	24.9091441213035	3.52210404009605	15.5504851172475
BIN2P1	0.888150951974512	2.81292394511274	0.667584839749565	0.534412126552487	3.46741698923153	1.14961021325286	2.84243154302755	3.43266837525595	1.22876729022936	0.824540638672924	0.874685269736057	0.415152402021725	0.926869484235802	2.59174751954124
BIRC3	45.8877991853498	43.2757530017344	28.9286763891478	15.4979516700221	47.5531472808895	94.5554400400477	30.2331355031112	19.7378431577217	37.8460325390642	63.2147822982575	27.7712573141198	86.5592758215297	47.6410914897202	52.2336807784466
BLOC1S1	111.018868996814	99.7506106689978	91.681651325607	58.250921794221	69.8436850688065	99.4412834463723	84.2393348206346	60.071696566979	74.9548047039908	89.8749296153487	75.0042618798669	75.1425847659323	62.2856293406459	70.9740089966679
BLOC1S2	520.456457857064	596.123497598892	485.111650218018	409.626895002481	541.412395604294	545.202643635169	318.093929951537	356.997511026618	436.458141489468	650.012870153822	385.954875271035	785.053192223083	592.269600426677	554.035873600394
BLOC1S5	38.7825915695537	17.5266799657024	28.9286763891478	9.886624341221	19.5661387249493	10.0590893659625	27.9075096951795	7.43744814638788	8.35561757355963	44.8000413678955	6.34146820558641	30.7212777496077	11.3078077076768	15.9492155048692
BLOC1S6	34.637887127006	72.7032650429138	25.3682239104835	53.1740065919724	48.5438378492414	89.3821940804098	50.6469620393999	43.4804660865753	50.3794588994036	39.852797535858	40.6728650427266	54.8001170668677	48.0118392834145	55.6228890732313
BLVRA	73.1244283792348	77.8963554031219	30.0413177887304	40.0809094914365	50.7728916280331	127.894136224381	17.0545892581653	20.0238988556597	53.8200073120458	112.687220618633	49.6383890575212	68.2925701325738	43.1921179653884	118.622290317465
BLZF2P	0.296050317324837	1.73103012006938	2.67033935899826	0.534412126552487	0	2.29922042650572	2.06722294038367	2.86055697937995	8.10986411551375	2.47362191601877	8.09083874505853	5.60455742729329	2.78060845270741	0.199365193810865
BMF	0.592100634649675	0.216378765008672	0.890113119666087	3.20647275931492	3.96276227340746	3.44883063975858	2.06722294038367	6.0071696566979	2.70328803850458	1.64908127734585	7.87216742762451	0.830304804043451	1.8537389684716	4.98412984527162
BMI1	0	0.216378765008672	2.44781107908174	2.40485456948619	1.4860358525278	8.90947915270966	7.23528029134285	0	2.70328803850458	9.3447939049598	1.96804185690613	2.69849061314121	5.74659080226197	4.58539945764989
BNIP3	6.21705666382158	7.35687801029485	4.45056559833044	8.0161818982873	6.68716133637509	8.90947915270966	4.65125161586326	4.00477977113194	7.37260374137614	2.74846879557641	5.68545425328437	2.69849061314121	4.26359962748469	6.97778178338027
BORCS5	31.3813336364327	25.3163155060146	32.0440723079791	21.6436911253757	24.0242462825327	16.3819455388532	20.4138265362887	26.6031799082336	11.550412528156	42.3264194518768	24.9285301874776	10.1712338495323	14.2737900572313	18.1422326367887
BORCS6	5.92100634649675	9.52066566038157	4.00550903849739	2.93926669603868	4.21043491549543	9.77168681264931	12.1449347747541	6.5792810525739	0.737260374137614	6.04663135026811	6.77881084045444	7.05759083436933	6.11733859595629	4.78476465146076
BORCS7	28.7168807805092	22.2870127958932	37.6072793058922	26.1861942010718	28.7300264822041	20.9803863918647	14.9873663177816	8.58167093813986	25.0668527206789	45.0748882474532	20.7737751562314	65.5940795194326	45.2312308307071	40.4711343436056
BPNT1	1.77630190394902	3.67843900514743	0	3.74088488586741	3.71508963131949	11.7835046858418	13.9537548475898	0.572111395875991	0	7.9705595071716	0	10.1712338495323	6.30271249280345	3.9873038762173
BRAT1	10.953861741019	19.4740888507805	7.34343323724522	13.8947152903647	19.8138113670373	22.4173991584308	11.3697261721102	26.3171242102956	11.0589056120642	3.2981625546917	25.1472015049116	14.1151816687387	21.6887459311178	19.139058605843
BRCA2	3.55260380789805	1.5146513550607	3.56045247866435	0	4.95345284175932	3.44883063975858	5.94326595360305	0	18.1857558953945	3.57300943424934	5.24811161841634	1.6606096080869	6.85883418334493	1.99365193810865
BRCC3	60.9863653689165	51.9309036020813	30.70890262848	59.319746047326	52.0112548384729	53.456874916258	49.6133505692081	63.218309244297	47.676170860899	108.014823666153	38.2674805509525	60.6122506951719	67.2907245555192	63.7968620194768
BRD1	20.4274718954138	22.5033915609019	22.6978845514852	32.0647275931492	27.4916632717642	8.33467404608323	17.0545892581653	26.6031799082336	8.6013710316055	6.32147822982575	13.5576216809089	7.47274323639106	14.6445378509257	11.762546434841
BRD2	39.3746922042034	44.7904043567951	37.3847510259757	48.8987095795525	67.3669586479268	62.0789515156544	86.3065577610182	89.5354334545926	52.5912400218165	28.5840754739947	37.6114665986504	33.8349207647706	40.7822573063753	84.5308421758067
BRD8	257.859826389933	194.091752212779	127.508704392167	165.667759231271	202.843893870044	127.894136224381	174.421935594872	332.682776701889	124.105496313165	92.8982452904828	164.440830710379	156.097303160169	159.050803494864	170.6566059021
BRD9	2.66445285592354	11.900832075477	1.33516967949913	20.842072935547	7.18250662055102	2.0118178731925	11.8865319072061	11.7282836154578	6.8810968252844	4.94724383203754	2.40538449177416	3.3212192161738	1.66836507162444	11.762546434841
BRE	80.2296359950309	87.4170210635035	33.1567137075617	71.6112249580332	59.4414341011119	80.7601174810134	49.6133505692081	101.835828465926	72.2515166654862	77.5068200352548	25.8032154572137	64.7637747153891	99.9165304006195	65.7905139575854
BRI3BP	2.07235222127386	6.27498418525149	3.11539591883131	3.74088488586741	13.3743226727502	2.87402553313215	4.90965448341122	6.5792810525739	0.245753458045871	0	6.1227968881524	15.3606388748038	17.2397724067859	9.96825969054325
BRIX1	6.51310698114642	0.649136295026016	3.33792419874783	0.80161818982873	1.98138113670373	2.0118178731925	1.80882007283571	0	8.10986411551375	0	6.99748215788845	5.18940502527157	1.11224338108296	2.79111271335211
BRPF3	3.84865412522288	12.7663471355117	19.1374320728209	11.2226546576022	16.5940670198937	11.7835046858418	19.6386179336449	17.4493975742177	12.5334263603394	23.3619847623995	20.1177612039293	40.0622067950965	10.380938223441	18.3415978305996
BRWD3	30.1971323671334	40.0300715266043	53.4067871799652	48.0970913897238	63.6518690166073	58.6301208758958	23.5146609468642	48.3434129515212	46.6931570287156	57.7178447071047	49.2010464226532	60.1970982931502	60.9880120627158	53.6292371351227
BSDC1	41.4470444254772	44.5740255917864	46.9534670623861	32.5991397197017	64.3948869428712	57.7679132159562	72.0944000458805	121.001560227772	44.9728828223945	21.9877503646113	74.7855905624329	29.2682443425316	39.1138922347508	56.6197150422856
BTAF1	34.9339374443308	28.7783757461534	40.500146944807	14.6963334801934	16.3463943778058	20.4055812852383	19.6386179336449	32.0382381690555	32.6852099201009	34.6307068242628	63.8520246907322	46.2894928254224	52.0900650140521	31.4997006221167
BTBD1	7.69730825044577	12.3335896054943	22.6978845514852	12.0242728474309	20.5568292933012	31.6142808644536	17.5713949932612	7.72350384432588	4.91506916091743	31.0576973900135	14.869649585513	23.4561107142275	27.4353367333797	21.9301713191951
BTBD11	3.55260380789805	6.70774171526883	0.222528279916522	0	5.20112548384729	0	1.03361147019184	7.43744814638788	10.5673986959725	0	3.28006976151021	8.71820044245623	7.41495587388641	0.598095581432595
BTBD6	3.84865412522288	0.432757530017344	5.56320699791304	2.67206063276243	2.2290537787917	1.72441531987929	1.03361147019184	2.86055697937995	2.94904149655046	6.87117198894103	0.874685269736057	8.30304804043451	1.66836507162444	2.39238232573038
BTBD7	6.80915729847126	28.1292394511274	26.0358087502331	27.5222245174531	29.473044408468	31.6142808644536	17.3129921257132	32.0382381690555	29.7361684235504	23.0871378828419	34.1127255197062	46.2894928254224	29.6598234955457	23.9238232573038
BTBD9	8.88150951974512	11.6844533104683	13.5742250749078	20.5748668722707	11.8882868202224	10.6338944725889	11.3697261721102	18.0215089700937	28.0158942172293	16.7656596530161	18.3683906644572	0.415152402021725	7.78570366758074	13.3574679853279
BTF3	76.6770321871329	89.1480511835729	77.6623696908661	58.250921794221	43.0950397233061	56.3309004493901	56.0734222579071	78.6653169329488	46.9389104867614	109.663904943499	83.5324432597934	117.90328217417	86.7549837244711	80.1448079119677
BTG1	1514.00132279922	1645.34412912594	1350.74665909329	806.695105030979	1627.20925851794	1783.04544075518	1516.30802677142	491.729744755414	1011.52123331681	1473.45412130852	1487.18362986873	1202.28135625492	1006.20951208639	724.692479502494
BTG2	954.170172737951	381.043005180272	429.92463679872	1147.11562964491	831.932404773478	747.821443720985	412.66937947409	2247.25356300089	1142.01631953916	717.900049404559	1035.84603068493	554.020880497992	629.900501486651	1374.02491574448
BTN2A1	312.925185412353	307.041467547306	319.550609960125	444.363683228393	474.293109598455	331.66254652345	448.587378063256	641.908986172862	420.729920174532	177.276237314679	429.470467440404	238.712631162492	288.071035700487	333.936699633199
BTN2A2	25.7563776072608	20.7723614408325	24.9231673506504	14.6963334801934	37.3985689552829	20.4055812852383	51.4221706420438	32.8964052628695	42.5153482419357	7.14601886849867	27.5525859966858	11.0015386535757	20.3911286531876	15.1517547296257
BTN2A3P	3.25655349057321	3.24568147513008	0.222528279916522	0.534412126552487	1.23836321043983	1.43701276656607	2.58402867547959	2.28844558350396	6.63534336723853	11.2687220618633	6.99748215788845	10.1712338495323	1.8537389684716	0.39873038762173
BTN3A1	383.385160935664	341.878448713702	456.850558668619	170.744674433519	243.709879814559	341.721635889412	399.232430361596	342.980781827657	480.693763937724	274.297185798526	426.190397678894	141.359392888397	374.640645528111	318.585579709762
BTN3A2	290.72141161299	389.265398250601	324.001175558456	255.983408618641	387.112339583491	436.27707592946	166.411446700885	287.485976427685	705.803931507743	171.229605964411	470.362003800565	254.280846238307	423.764728192609	221.095999936249
BTN3A3	47.6641010892988	76.3817040480612	62.0853900967096	14.6963334801934	55.7263444697924	72.7128459882434	109.046010105239	50.9179142329632	126.563030893624	74.4835043601208	138.637615253165	42.7606974082377	92.8723223204273	84.3314769819958
BTNL3	1.77630190394902	177.430587307111	7.1209049573287	6.1457394553536	160.244199430914	369.599683560794	181.398813018667	4.86294686494592	3.93205532873394	169.305677807507	3.0613984440762	4.9818288242607	5.37584300856765	2.59174751954124
BTNL8	714.369415704832	355.077553379231	764.384641513252	659.197358102492	391.818119783163	146.000497083113	413.702990944282	654.495436882134	643.136799706045	616.206703968232	497.477247162382	604.877049745654	648.25251727452	649.731166629609
BTRC	20.1314215780889	7.57325677530352	8.45607463682783	6.1457394553536	0.743017926263899	3.44883063975858	12.1449347747541	4.29083546906993	11.7961659862018	7.9705595071716	5.68545425328437	12.03941965863	3.70747793694321	0.598095581432595
BUB3	179.110441981527	182.407298902311	217.187601198525	185.173801850437	133.743226727502	125.594915797875	123.258167820376	133.588010937044	286.30277862344	332.289877385188	237.258379415905	300.570339063729	293.446878709055	242.428075674012
BUD31	680.915729847126	548.087411766966	500.911158092091	394.663355459011	394.047173561954	513.013557664088	268.997385117425	314.947323429733	802.38504051977	824.540638672924	790.496812523961	923.091365895306	604.689651515437	489.042820418052
C10orf105	2.3684025385987	6.92412048027751	13.7967533548244	9.35221221466852	7.92552454681492	2.87402553313215	5.16805735095918	7.15139244844989	17.9400024373486	10.4441814231904	25.3658728223457	14.1151816687387	14.0884161603842	10.5663552719758
C10orf11	0	5.62584789022547	2.44781107908174	4.54250307569614	0.990690568351865	0.862207659939645	2.84243154302755	2.86055697937995	0.737260374137614	0.274846879557641	2.62405580920817	1.03788100505431	2.03911286531876	1.79428674429778
C10orf128	80.2296359950309	80.0601430532087	52.7392023402157	8.0161818982873	190.460261765646	44.2599932102351	57.3654365956468	86.6748764752126	113.046590701101	29.4086161126676	95.9967083535322	29.4758205435425	65.8077333807419	116.628638379356
C10orf54	1299.06879242139	1680.61386782236	1425.51616114524	1955.68117711882	2963.89850786669	2270.76757372771	5668.58370539957	3976.46025703607	585.13898360722	476.034795393835	1058.58784769806	456.667642223898	885.160357445191	1723.91083088255
C10orf76	2.3684025385987	3.46206024013875	2.22528279916522	4.80970913897238	4.21043491549543	5.17324595963787	5.16805735095918	1.71633418762797	8.6013710316055	2.19877503646113	10.2775519193987	8.09547183942364	5.74659080226197	6.57905139575854
C12orf10	8.28940888509544	8.87152936535555	3.78298075858087	13.0930971005359	10.8975962518705	13.7953225590343	6.71847455624693	16.3051747824657	3.68630187068807	8.52025326628688	7.87216742762451	11.8318434576192	10.9370599139825	18.9396934120322
C12orf43	2.96050317324837	5.19309036020813	5.11815043808	1.33603031638122	4.95345284175932	3.73623319307179	2.32562580793163	5.14900256288392	6.8810968252844	6.04663135026811	3.28006976151021	3.52879541718467	8.52719925496938	9.17079891529979
C12orf60	2.3684025385987	3.46206024013875	2.44781107908174	1.60323637965746	1.4860358525278	3.73623319307179	4.90965448341122	4.57689116700793	0.737260374137614	3.84785631380698	6.77881084045444	1.86818580909776	1.66836507162444	0.79746077524346
C12orf65	24.8682266552863	20.9887402058412	19.3599603527374	16.2995698598508	12.6313047464863	12.3583097924682	14.9873663177816	8.29561524020187	20.1517835597615	17.8650471712467	50.7317456446913	41.1000878001508	25.0254760743667	15.9492155048692
C12orf75	7.1052076157961	3.67843900514743	2.0027545192487	1.33603031638122	3.21974434714356	1.72441531987929	2.06722294038367	0.572111395875991	0	4.39755007292226	0.218671317434014	4.35910022122812	2.22448676216592	1.79428674429778
C12orf76	25.7563776072608	38.7317989365523	21.8077714318191	28.0566366440055	23.0335557141809	23.5670093716836	16.7961863906173	19.7378431577217	49.8879519833119	31.3325442695711	24.2725162351756	43.5910022122812	27.8060845270741	19.7371541872756
C14orf119	432.529513611587	307.90698260734	363.166152823764	193.457189812	253.616785498077	396.04071846561	186.566870369626	190.227039128767	329.555387239513	528.255702509787	331.943059864834	462.272199651191	342.570961373552	340.117020641336
C14orf2	945.880763852855	1046.62408634695	807.555127817058	609.229824269835	579.553982485841	610.443023237268	618.358062042265	373.302685809084	1039.53712753404	1349.22333174846	1003.26400438726	1242.75871545203	554.26795157301	776.72679508713
C14orf28	18.0590693568151	16.8775436706764	12.0165271154922	7.74897583501106	19.5661387249493	13.7953225590343	5.94326595360305	8.58167093813986	13.2706867344771	12.6429564596515	1.96804185690613	24.4939917192818	12.9761727793012	13.1581027915171
C15orf57	33.7497361750315	26.1818305660493	27.8160349895652	37.4088488586741	31.9497708293476	39.0867472505972	18.3466035959051	22.0262887412256	35.1427445005596	37.3791756198392	28.6459425838559	45.2516118203681	29.2890757018513	34.0914481416579
C17orf100	0.592100634649675	5.62584789022547	3.33792419874783	2.93926669603868	4.21043491549543	2.0118178731925	1.80882007283571	5.14900256288392	0.245753458045871	0.549693759115283	2.84272712664218	5.39698122628243	0.741495587388642	6.57905139575854
